CallNumber,Algorithm,BestHost,TotalHosts,MEC_Hosts,MMEC_Hosts,BestHost_RAM,Total_RAM,BestHost_Disk,Total_Disk,BestHost_CPU,Total_CPU,Latency,BestHost_Latitude,BestHost_Longitude,UE_Latitude,UE_Longitude,Distance,ExecutionTime,std_Utilization
15,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529.878,2606.921,7968.381253123183,0,0.0
16,HHO,mmecHost[56],80,0,80,1.6106825741833174E9,2.0E9,3.460157951593556E10,1.0E11,775.742226919787,3000.0,1000000.0,8194.519000078828,6101.2311809643925,7520.894,2634.834,3531.2434151342622,1,0.0
17,HHO,mmecHost[9],80,0,80,1.6076269117067103E9,2.0E9,7.869365527328352E10,1.0E11,2693.621479906214,3000.0,1000000.0,8755.787310937283,8656.811465911062,7524.934,2622.28,6158.779902392678,2,0.0
18,HHO,mmecHost[15],80,0,80,1.2974211532680252E9,2.0E9,7.873923432227971E10,1.0E11,2054.5323627800026,3000.0,1000000.0,1260.4430370833225,6522.35169590872,7529.028,2609.564,7389.524002976089,1,0.0
19,HHO,mmecHost[44],80,0,80,9.991122823591774E8,2.0E9,6.12354918807649E10,1.0E11,2285.877568935967,3000.0,1000000.0,4783.681728131569,3584.6877884921687,7519.653,2638.588,2894.934128831654,1,0.0
20,HHO,mmecHost[12],80,0,80,1.2914658778524363E9,2.0E9,8.837911855442935E10,1.0E11,1940.595283318179,3000.0,1000000.0,10514.849229924079,8523.044710540684,7523.721,2626.051,6612.214675130047,0,0.0
21,HHO,mmecHost[49],80,0,80,1.4260868962580843E9,2.0E9,7.31677256941675E10,1.0E11,2297.877299041294,3000.0,1000000.0,2601.3179257013985,2433.862591061449,7527.84,2613.254,4929.787117731593,0,0.0
22,HHO,mmecHost[59],80,0,80,1.4845868261002874E9,2.0E9,4.5265028232921104E10,1.0E11,1863.5886916924153,3000.0,1000000.0,8356.651829447675,2952.572909388403,7518.399,2642.332,893.8216980668888,0,0.0
23,HHO,mmecHost[17],80,0,80,5.494408486571654E8,2.0E9,8.012882175076967E10,1.0E11,953.1031057478232,3000.0,1000000.0,8486.226715382574,4478.736781489938,7522.508,2629.819,2085.0061690768002,1,0.0
24,HHO,mmecHost[76],80,0,80,1.0443221712402104E9,2.0E9,8.573524031711119E10,1.0E11,1635.3931218070688,3000.0,1000000.0,8444.280394880037,3879.527480946552,7526.626,2617.025,1560.7697148647028,1,0.0
25,HHO,mmecHost[25],80,0,80,1.022735717177482E9,2.0E9,6.2084656682017914E10,1.0E11,1466.011483289362,3000.0,1000000.0,4428.8999080331405,2996.515469023855,7530.0,2606.0,3125.5918018742923,1,0.0
26,HHO,mmecHost[7],80,0,80,1.6184895114983566E9,2.0E9,7.538422567086E10,1.0E11,2668.338419226519,3000.0,1000000.0,9397.062908458529,6086.927600432497,7517.146,2646.073,3920.9141745294237,1,0.0
27,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.297,2633.58,7969.043366591061,0,0.0
28,HHO,mmecHost[5],80,0,80,1.6124284796331022E9,2.0E9,5.3820781499718765E10,1.0E11,2126.8416814465436,3000.0,1000000.0,6198.480798454966,8189.086392786268,7525.417,2620.781,5724.227863240893,1,0.0
29,HHO,mmecHost[7],80,0,80,1.6786996634886615E9,2.0E9,7.115811915738965E10,1.0E11,2053.412724241138,3000.0,1000000.0,9397.062908458529,6086.927600432497,7529.437,2608.293,3948.28129915685,1,0.0
30,HHO,mmecHost[72],80,0,80,1.5861636056383479E9,2.0E9,8.696925052631108E10,1.0E11,1485.2842559581347,3000.0,1000000.0,3973.7958626363275,6696.6236741226385,7515.894,2649.809,5378.026424387436,1,0.0
31,HHO,mmecHost[3],80,0,80,1.4174288519941657E9,2.0E9,8.80438650904037E10,1.0E11,2382.1052387922173,3000.0,1000000.0,7430.9162052767715,2871.456819876965,7520.069,2637.348,250.5098009083624,1,0.0
32,HHO,mmecHost[29],80,0,80,1.7713786783646293E9,2.0E9,8.288550468311284E10,1.0E11,2395.1014135122778,3000.0,1000000.0,5236.296824055737,7167.570804686558,7524.208,2624.538,5086.618190258521,2,0.0
33,HHO,mmecHost[14],80,0,80,1.6763079509067578E9,2.0E9,8.914453673747752E10,1.0E11,2346.7990714289854,3000.0,1000000.0,8497.492282621331,2171.959814891623,7528.353,2611.658,1064.2205800995343,3,0.0
34,HHO,mmecHost[2],80,0,80,1.4865403039733586E9,2.0E9,4.4957782477210495E10,1.0E11,2317.481904285398,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7514.631,2653.579,7145.710267056197,1,0.0
35,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518.817,2641.083,7969.186187583899,0,0.0
36,HHO,mmecHost[27],80,0,80,1.769340129248616E9,2.0E9,7.242122755843051E10,1.0E11,1614.4967936244423,3000.0,1000000.0,7555.975705437155,5039.793546039051,7522.998,2628.295,2411.724023723352,2,0.0
37,HHO,mmecHost[44],80,0,80,1.624236689949853E9,2.0E9,7.284688554393488E10,1.0E11,2585.137067066174,3000.0,1000000.0,4783.681728131569,3584.6877884921687,7527.141,2615.426,2909.645543881917,1,0.0
38,HHO,mmecHost[79],80,0,80,1.7571440620243242E9,2.0E9,7.344187859410625E10,1.0E11,2312.03365158876,3000.0,1000000.0,9417.048779982051,7597.421018393075,7530.0,2605.0,5337.154740395364,1,0.0
39,HHO,mmecHost[4],80,0,80,1.7075171990937274E9,2.0E9,3.0132740428583626E10,1.0E11,942.606734776845,3000.0,1000000.0,6378.242540055022,5663.075838117391,7513.379,2657.315,3212.9632737796082,1,0.0
40,HHO,mmecHost[49],80,0,80,1.3983482348013892E9,2.0E9,4.100581484803602E10,1.0E11,1691.9989736206587,3000.0,1000000.0,2601.3179257013985,2433.862591061449,7517.556,2644.847,4920.763276565777,1,0.0
41,HHO,mmecHost[42],80,0,80,1.488524239796329E9,2.0E9,2.5433754207124104E10,1.0E11,1442.7274427583998,3000.0,1000000.0,4820.505282327466,8536.53968812634,7521.79,2632.049,6493.069336769926,1,0.0
42,HHO,mmecHost[32],80,0,80,1.357432280088552E9,2.0E9,5.846757588937404E10,1.0E11,2607.5299222489766,3000.0,1000000.0,5971.293277997768,5368.6565910090285,7525.929,2619.189,3158.554141080123,1,0.0
43,HHO,mmecHost[3],80,0,80,1.6796759630287013E9,2.0E9,8.98305496488626E10,1.0E11,1708.908922941483,3000.0,1000000.0,7430.9162052767715,2871.456819876965,7529.71,2607.444,281.8917929546763,1,0.0
44,HHO,mmecHost[20],80,0,80,1.6655253944351459E9,2.0E9,8.867738659764963E10,1.0E11,2029.964078234122,3000.0,1000000.0,4060.766727670073,8947.610995400819,7512.126,2661.054,7171.658084649653,1,0.0
45,HHO,mmecHost[9],80,0,80,1.7625997652878692E9,2.0E9,6.637037561308459E10,1.0E11,2339.4579952950503,3000.0,1000000.0,8755.787310937283,8656.811465911062,7516.301,2648.594,6134.737437957688,1,0.0
46,HHO,mmecHost[21],80,0,80,1.284104203213663E9,2.0E9,7.548224228364569E10,1.0E11,2492.0631937373005,3000.0,1000000.0,7739.975244467689,4835.768251844103,7520.58,2635.808,2210.8729911482947,2,0.0
47,HHO,mmecHost[66],80,0,80,1.4094744361593292E9,2.0E9,7.819528828656046E10,1.0E11,2535.9002433622322,3000.0,1000000.0,2780.4452304991382,8842.31316788711,7524.721,2622.942,7822.322564367853,2,0.0
48,HHO,mmecHost[18],80,0,80,1.4698186159523914E9,2.0E9,8.986518245590784E10,1.0E11,2655.8808689768266,3000.0,1000000.0,9052.967256805818,2243.564203720518,7528.7,2610.581,1567.8303476210644,2,0.0
49,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7510.869,2664.808,7969.589375370917,0,0.0
50,HHO,mmecHost[13],80,0,80,1.7593419536176078E9,2.0E9,7.175648519120067E10,1.0E11,1274.2599048764662,3000.0,1000000.0,8449.710745956978,3955.466787528412,7515.053,2652.319,1603.6767935645805,1,0.0
51,HHO,mmecHost[73],80,0,80,1.2032344320472097E9,2.0E9,7.759900476194403E10,1.0E11,2649.4629682827217,3000.0,1000000.0,4758.468394309046,3610.902757846502,7519.331,2639.551,2926.753588017641,1,0.0
52,HHO,mmecHost[1],80,0,80,1.5315302817272332E9,2.0E9,7.406594254330069E10,1.0E11,2007.3096640049523,3000.0,1000000.0,9295.507447978067,7188.093910486575,7523.51,2626.707,4893.488071181848,1,0.0
53,HHO,mmecHost[3],80,0,80,1.5819430329761286E9,2.0E9,8.125062942990494E10,1.0E11,2324.575013334546,3000.0,1000000.0,7430.9162052767715,2871.456819876965,7527.491,2614.338,274.6575659084539,1,0.0
54,HHO,mmecHost[50],80,0,80,1.6502674129675725E9,2.0E9,5.489882741753792E10,1.0E11,2409.704411888209,3000.0,1000000.0,5822.242884360428,7488.4473644815735,7530.0,2605.0,5173.441072214858,1,0.0
55,HHO,mmecHost[5],80,0,80,1.1272556868239272E9,2.0E9,5.55422246397085E10,1.0E11,2159.5667521663736,3000.0,1000000.0,6198.480798454966,8189.086392786268,7509.616,2668.547,5674.101753056206,1,0.0
56,HHO,mmecHost[26],80,0,80,8.270678391417539E8,2.0E9,8.962289796929936E10,1.0E11,919.7352813106536,3000.0,1000000.0,8236.390965048133,4828.747308537768,7513.8,2656.058,2289.697913307237,1,0.0
57,HHO,mmecHost[40],80,0,80,6.696291311478364E8,2.0E9,6.81292416595736E10,1.0E11,2141.209549729854,3000.0,1000000.0,4833.352724389945,7103.823065789886,7518.078,2643.29,5206.160296850684,1,0.0
58,HHO,mmecHost[16],80,0,80,7.517551220292122E8,2.0E9,4.877279053092673E10,1.0E11,1578.4385461993138,3000.0,1000000.0,4141.3078588260005,8100.265578327673,7522.294,2630.482,6430.365439114152,1,0.0
59,HHO,mmecHost[6],80,0,80,1.535553630701869E9,2.0E9,6.004764357669781E10,1.0E11,2171.3066865158994,3000.0,1000000.0,2282.0854373880356,8636.480189867081,7526.283,2618.091,7982.644706888452,1,0.0
60,HHO,mmecHost[8],80,0,80,1.513275409304446E9,2.0E9,8.968455225024553E10,1.0E11,2248.9613136581447,3000.0,1000000.0,9416.783929496012,2259.014188877516,7529.938,2606.736,1918.6187791184498,1,0.0
61,HHO,mmecHost[58],80,0,80,1.545822095487554E9,2.0E9,7.385172833416609E10,1.0E11,2011.5428768135926,3000.0,1000000.0,4668.396567955177,8567.202420017875,7508.363,2672.287,6543.3506053325555,1,0.0
62,HHO,mmecHost[1],80,0,80,1.4034819766581397E9,2.0E9,3.633384402135665E10,1.0E11,2328.85096213864,3000.0,1000000.0,9295.507447978067,7188.093910486575,7512.541,2659.816,4866.648763699327,2,0.0
63,HHO,mmecHost[5],80,0,80,1.3600509384524438E9,2.0E9,7.83271841706125E10,1.0E11,1500.928132153669,3000.0,1000000.0,6198.480798454966,8189.086392786268,7516.823,2647.034,5696.698244137793,1,0.0
64,HHO,mmecHost[29],80,0,80,9.724905400067232E8,2.0E9,4.603884034083556E10,1.0E11,2554.1576496228795,3000.0,1000000.0,5236.296824055737,7167.570804686558,7521.087,2634.232,5076.556595387111,2,0.0
65,HHO,mmecHost[17],80,0,80,1.7317423475783138E9,2.0E9,7.595695593031332E10,1.0E11,1920.0904972895498,3000.0,1000000.0,8486.226715382574,4478.736781489938,7525.078,2621.834,2090.907648124766,1,0.0
66,HHO,mmecHost[47],80,0,80,1.251991991855839E9,2.0E9,3.3410760477374233E10,1.0E11,2189.5620858805664,3000.0,1000000.0,7680.767525617314,4659.758455655708,7529.1,2609.338,2056.022150488228,1,0.0
67,HHO,mmecHost[1],80,0,80,1.103502730749889E9,2.0E9,6.957915518310933E10,1.0E11,2346.171313549324,3000.0,1000000.0,9295.507447978067,7188.093910486575,7507.11,2676.028,4853.566133525896,2,0.0
68,HHO,mmecHost[22],80,0,80,8.090543105628145E8,2.0E9,7.152357604134616E10,1.0E11,2027.6898617504125,3000.0,1000000.0,3579.876388253604,2732.2018616799432,7511.285,2663.564,3932.0077350597517,1,0.0
69,HHO,mmecHost[62],80,0,80,1.2960303410502896E9,2.0E9,6.53387296961001E10,1.0E11,2459.18756245676,3000.0,1000000.0,3869.765691509872,8975.392089943494,7515.568,2650.78,7300.177570501375,1,0.0
70,HHO,mmecHost[7],80,0,80,1.4105879833550472E9,2.0E9,8.738596272542334E10,1.0E11,2382.2611473799266,3000.0,1000000.0,9397.062908458529,6086.927600432497,7519.852,2637.994,3926.7115726811357,2,0.0
71,HHO,mmecHost[54],80,0,80,1.5566650405073047E9,2.0E9,7.065616623222414E10,1.0E11,1062.6067063268956,3000.0,0.005827169742,7729.221743272712,2618.48680987441,7523.865,2625.601,205.479935051376,1,0.0
72,HHO,mmecHost[63],80,0,80,1.5292550372908945E9,2.0E9,8.968005041624532E10,1.0E11,2030.0311521953329,3000.0,1000000.0,3536.677002388419,4612.06223087297,7527.91,2613.037,4463.859620876339,1,0.0
73,HHO,mmecHost[25],80,0,80,1.7556944666585267E9,2.0E9,6.3590410935279625E10,1.0E11,2202.6527215491237,3000.0,1000000.0,4428.8999080331405,2996.515469023855,7505.857,2679.768,3093.2174034390423,1,0.0
74,HHO,mmecHost[70],80,0,80,1.2042906062363985E9,2.0E9,7.579706239821855E10,1.0E11,2630.113751091988,3000.0,1000000.0,9525.800295876114,6668.001192593198,7510.03,2667.312,4479.826324922484,1,0.0
75,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7514.311,2654.535,7969.405615913021,0,0.0
76,HHO,mmecHost[5],80,0,80,1.5336625712723238E9,2.0E9,7.34542196916723E10,1.0E11,2080.020489635828,3000.0,1000000.0,6198.480798454966,8189.086392786268,7518.591,2641.759,5702.23922218107,2,0.0
77,HHO,mmecHost[65],80,0,80,1.7715929700217183E9,2.0E9,6.6944216256687935E10,1.0E11,1987.4076835721014,3000.0,1000000.0,3310.531919511455,2938.665621031546,7522.652,2629.372,4223.460443340938,1,0.0
78,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.697,2616.804,7968.615369323895,0,0.0
79,HHO,mmecHost[50],80,0,80,1.4060585136103852E9,2.0E9,5.69120292169978E10,1.0E11,934.6778779861286,3000.0,1000000.0,5822.242884360428,7488.4473644815735,7530.0,2606.0,5172.497137065486,1,0.0
80,HHO,mmecHost[23],80,0,80,1.6562939962787123E9,2.0E9,8.843931951409969E10,1.0E11,1678.7672243125305,3000.0,1000000.0,2000.2399220065192,8875.840393895174,7504.511,2683.478,8285.068021287616,1,0.0
81,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7508.778,2671.048,7969.707928875939,0,0.0
82,HHO,mmecHost[42],80,0,80,1.5188109971274574E9,2.0E9,8.167205206931728E10,1.0E11,2415.5677632545735,3000.0,1000000.0,4820.505282327466,8536.53968812634,7513.061,2658.264,6465.5998452106705,1,0.0
83,HHO,mmecHost[68],80,0,80,5.91266330896604E8,2.0E9,2.768378380776617E10,1.0E11,2237.0511163487095,3000.0,1000000.0,7474.7219025439645,8686.038152622692,7517.34,2645.493,6040.69549332726,1,0.0
84,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.44,2633.135,7969.031283777534,0,0.0
85,HHO,mmecHost[26],80,0,80,1.5195320377117486E9,2.0E9,5.872854178842617E10,1.0E11,1954.4246552104885,3000.0,1000000.0,8236.390965048133,4828.747308537768,7525.486,2620.568,2319.793466665604,1,0.0
86,HHO,mmecHost[8],80,0,80,1.4271627904413838E9,2.0E9,7.353268751334927E10,1.0E11,2364.8583902256914,3000.0,1000000.0,9416.783929496012,2259.014188877516,7529.408,2608.382,1919.438919760004,3,0.0
87,HHO,mmecHost[7],80,0,80,1.5965976803928456E9,2.0E9,7.547050505272803E10,1.0E11,2352.274512243587,3000.0,1000000.0,9397.062908458529,6086.927600432497,7503.077,2687.157,3891.7377554255395,1,0.0
88,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7507.523,2674.794,7969.781963012853,0,0.0
89,HHO,mmecHost[78],80,0,80,1.5679426608740084E9,2.0E9,8.213279507352005E10,1.0E11,2533.8137295992624,3000.0,1000000.0,3938.3967632116924,8943.676013171385,7511.805,2662.015,7226.92960468994,2,0.0
90,HHO,mmecHost[65],80,0,80,8.892355667483971E8,2.0E9,5.045901620174723E10,1.0E11,2126.5764374102478,3000.0,1000000.0,3310.531919511455,2938.665621031546,7516.09,2649.225,4215.5064513609295,1,0.0
91,HHO,mmecHost[55],80,0,80,1.2766082471130297E9,2.0E9,4.644202259788469E10,1.0E11,2635.3883639870396,3000.0,1000000.0,8145.147013454033,8226.14328580273,7520.225,2636.881,5624.089297157025,2,0.0
92,HHO,mmecHost[14],80,0,80,1.5375641113423986E9,2.0E9,5.78983350078739E10,1.0E11,1758.8755304938559,3000.0,1000000.0,8497.492282621331,2171.959814891623,7524.273,2624.336,1073.2194486307017,2,0.0
93,HHO,mmecHost[37],80,0,80,1.5449832121938784E9,2.0E9,8.350783286924307E10,1.0E11,2035.8663517628331,3000.0,1000000.0,5792.363617406316,7548.416894681385,7528.298,2611.831,5232.910134546371,1,0.0
94,HHO,mmecHost[10],80,0,80,1.3980278705428283E9,2.0E9,6.579087587584412E10,1.0E11,2261.1632288210885,3000.0,1000000.0,8001.4149140193595,8458.99992057006,7501.642,2690.843,5789.767458707447,1,0.0
95,HHO,mmecHost[2],80,0,80,1.118238522781586E9,2.0E9,7.325212732782147E10,1.0E11,2311.285315671402,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7506.264,2678.553,7121.2025215664025,1,0.0
96,HHO,mmecHost[52],80,0,80,1.5273475804515183E9,2.0E9,6.7785062945172935E10,1.0E11,1922.0675009356305,3000.0,1000000.0,9848.165834405725,6545.28005028572,7510.547,2665.768,4529.357080566788,1,0.0
97,HHO,mmecHost[69],80,0,80,1.7609654847353113E9,2.0E9,6.8504752978497444E10,1.0E11,2358.5521341888793,3000.0,1000000.0,3097.8674873940377,6308.4422762187305,7514.834,2652.972,5733.415745766316,1,0.0
98,HHO,mmecHost[59],80,0,80,1.563669219138613E9,2.0E9,6.356211694358648E10,1.0E11,1342.7754146649525,3000.0,1000000.0,8356.651829447675,2952.572909388403,7518.968,2640.633,893.8795809209245,1,0.0
99,HHO,mmecHost[15],80,0,80,6.6607240244644E8,2.0E9,8.413183640847255E10,1.0E11,2493.9030929769006,3000.0,1000000.0,1260.4430370833225,6522.35169590872,7523.064,2628.092,7374.664731656789,2,0.0
100,HHO,mmecHost[57],80,0,80,1.3664908719823718E9,2.0E9,8.313476214359103E10,1.0E11,2235.4477540926437,3000.0,1000000.0,7322.254160313058,4970.1723953300425,7527.083,2615.606,2363.458855911185,2,0.0
101,HHO,mmecHost[27],80,0,80,1.6760054509022608E9,2.0E9,6.716247102652592E10,1.0E11,1995.9131753692277,3000.0,1000000.0,7555.975705437155,5039.793546039051,7530.0,2605.0,2434.9321035927005,1,0.0
102,HHO,mecHost_null,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.202,2694.539,7969.540166366251,0,0.0
103,HHO,mmecHost[14],80,0,80,1.4360431938270369E9,2.0E9,8.861513597929169E10,1.0E11,1112.882094157915,3000.0,1000000.0,8497.492282621331,2171.959814891623,7504.979,2682.277,1116.022511241018,1,0.0
104,HHO,mmecHost[14],80,0,80,1.0588887970719001E9,2.0E9,4.376315432465545E10,1.0E11,1866.7808074679047,3000.0,1000000.0,8497.492282621331,2171.959814891623,7509.288,2669.525,1106.3990318248993,2,0.0
105,HHO,mmecHost[7],80,0,80,1.3523635342457917E9,2.0E9,8.773529438067538E10,1.0E11,1885.272731184628,3000.0,1000000.0,9397.062908458529,6086.927600432497,7513.578,2656.722,3913.2883693422714,1,0.0
106,HHO,mmecHost[28],80,0,80,1.4289238972615135E9,2.0E9,7.95989261211452E10,1.0E11,2068.8161476947134,3000.0,1000000.0,8157.517716801362,7589.016134796142,7517.712,2644.381,4985.856794123972,2,0.0
107,HHO,mmecHost[21],80,0,80,1.2539079275900757E9,2.0E9,5.735928158659859E10,1.0E11,771.9769436662517,3000.0,1000000.0,7739.975244467689,4835.768251844103,7521.856,2631.846,2214.68943578569,2,0.0
108,HHO,mmecHost[68],80,0,80,1.7586886853087678E9,2.0E9,5.8523441106318665E10,1.0E11,2660.9914145219423,3000.0,1000000.0,7474.7219025439645,8686.038152622692,7525.879,2619.347,6066.906838738385,1,0.0
109,HHO,mmecHost[14],80,0,80,1.0820190333344002E9,2.0E9,3.8452774862675224E10,1.0E11,2350.3526467926963,3000.0,1000000.0,8497.492282621331,2171.959814891623,7529.708,2607.45,1061.253089048326,1,0.0
110,HHO,mmecHost[10],80,0,80,1.7554793788671136E9,2.0E9,7.207090690395609E10,1.0E11,1408.2422632264365,3000.0,1000000.0,8001.4149140193595,8458.99992057006,7498.761,2698.238,5782.649813257676,1,0.0
111,HHO,mmecHost[23],80,0,80,1.3546049180775297E9,2.0E9,6.727795868218667E10,1.0E11,2202.2920154651,3000.0,1000000.0,2000.2399220065192,8875.840393895174,7503.547,2685.952,8282.578531083864,1,0.0
112,HHO,mmecHost[2],80,0,80,7.899835719441328E8,2.0E9,7.705928353999785E10,1.0E11,2327.2479423816435,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7508.034,2673.269,7126.386595362516,1,0.0
113,HHO,mmecHost[1],80,0,80,1.5960110059835188E9,2.0E9,7.26428688961585E10,1.0E11,2396.1381763248564,3000.0,1000000.0,9295.507447978067,7188.093910486575,7512.325,2660.461,4866.127763930801,1,0.0
114,HHO,mmecHost[47],80,0,80,1.2262349034049046E9,2.0E9,7.335078627847676E10,1.0E11,1280.194809680954,3000.0,1000000.0,7680.767525617314,4659.758455655708,7516.459,2648.123,2018.3345852562904,2,0.0
115,HHO,mmecHost[16],80,0,80,1.0934212471623843E9,2.0E9,8.037312470379181E10,1.0E11,1253.5338395859155,3000.0,1000000.0,4141.3078588260005,8100.265578327673,7520.644,2635.609,6425.136907031996,1,0.0
116,HHO,mmecHost[73],80,0,80,1.7870898942384987E9,2.0E9,4.819613046804428E10,1.0E11,1180.848286737066,3000.0,1000000.0,4758.468394309046,3610.902757846502,7524.669,2623.106,2937.2790513904297,1,0.0
117,HHO,mmecHost[2],80,0,80,1.4839924962581697E9,2.0E9,6.231569772281423E10,1.0E11,1864.828662775944,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7528.714,2610.537,7187.763005062698,1,0.0
118,HHO,mmecHost[23],80,0,80,1.3151582444949083E9,2.0E9,6.801821454967176E10,1.0E11,2521.6675283873637,3000.0,1000000.0,2000.2399220065192,8875.840393895174,7497.328,2701.916,8266.517994824178,1,0.0
119,HHO,mmecHost[2],80,0,80,1.7997118338791401E9,2.0E9,3.7272885517448E10,1.0E11,2347.6946792462954,3000.0,1000000.0,2924.2182861091915,8129.826468555632,7502.116,2689.626,7110.058270993256,1,0.0
120,HHO,mmecHost[4],80,0,80,1.7771108782671428E9,2.0E9,4.842058749657829E10,1.0E11,1944.063748824977,3000.0,1000000.0,6378.242540055022,5663.075838117391,7506.781,2677.011,3192.206489720868,2,0.0
121,HHO,mmecHost[24],80,0,80,1.538828596526361E9,2.0E9,8.865254926788802E10,1.0E11,2263.951218824509,3000.0,1000000.0,3963.571464208362,7970.582394797544,7511.067,2664.215,6382.966356250993,1,0.0
122,HHO,mmecHost[31],80,0,80,1.4552729135338836E9,2.0E9,8.482476601604565E10,1.0E11,2466.0040726724746,3000.0,1000000.0,6515.353685551759,7419.054497846204,7515.201,2651.877,4870.900938038111,1,0.0
123,HHO,mmecHost[11],80,0,80,1.3103825848877974E9,2.0E9,7.692104898491803E10,1.0E11,2623.462218553061,3000.0,1000000.0,7700.259265926784,2207.8390562183013,7519.396,2639.355,467.88623692037885,1,0.0
124,HHO,mmecHost[26],80,0,80,1.7132588551518285E9,2.0E9,7.565590345111224E10,1.0E11,2375.3638994790394,3000.0,1000000.0,8236.390965048133,4828.747308537768,7523.459,2626.864,2314.424786249192,1,0.0
125,HHO,mmecHost[1],80,0,80,1.7481094126915524E9,2.0E9,6.50976455564507E10,1.0E11,1737.0407747198703,3000.0,1000000.0,9295.507447978067,7188.093910486575,7527.501,2614.308,4903.607279856078,1,0.0
