CallNumber,Algorithm,BestHost,TotalHosts,MEC_Hosts,MMEC_Hosts,BestHost_RAM,Total_RAM,BestHost_Disk,Total_Disk,BestHost_CPU,Total_CPU,Latency,BestHost_Latitude,BestHost_Longitude,UE_Latitude,UE_Longitude,Distance,ExecutionTime,std_Utilization
2,HHO,mmecHost[8],20,0,20,1.1100796328908927E9,2.0E9,4.920481769338797E10,1.0E11,2074.5129279942803,3000.0,1000000.0,5821.80582306546,7488.360208027685,7529.314,2608.674,5169.808667940616,3,0.0
3,HHO,mmecHost[8],20,0,20,1.3191517316054964E9,2.0E9,8.185909376681291E10,1.0E11,2277.347400141384,3000.0,1000000.0,5821.80582306546,7488.360208027685,7528.174,2612.215,5166.089860332112,2,0.0
4,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.963,2615.979,7968.595744032319,0,0.0
5,HHO,mmecHost[11],20,0,20,1.5014213418771195E9,2.0E9,5.0779606253533295E10,1.0E11,1318.509264985718,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7530.0,2605.0,284.0885153855545,0,0.0
6,HHO,mmecHost[18],20,0,20,1.760061285735528E9,2.0E9,3.79596569255573E10,1.0E11,1596.5432548209596,3000.0,1000000.0,7959.191027532675,4678.849139000387,7525.752,2619.741,2104.2328100013337,1,0.0
7,HHO,mmecHost[15],20,0,20,1.7646110787923563E9,2.0E9,6.732079639980595E10,1.0E11,2626.875448626242,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7529.654,2607.616,1631.9038406873633,0,0.0
8,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7524.541,2623.501,7968.781259244227,0,0.0
9,HHO,mmecHost[5],20,0,20,1.35851080921116E9,2.0E9,4.9079944051142166E10,1.0E11,1553.9948673001227,3000.0,1000000.0,6240.579139362918,8500.636257132912,7528.642,2610.763,6029.072309903244,1,0.0
10,HHO,mmecHost[20],20,0,20,1.5554842168109975E9,2.0E9,6.869070531434603E10,1.0E11,2178.9679572239334,3000.0,1000000.0,4668.295921547615,8567.03294759933,7523.327,2627.275,6590.29035285991,1,0.0
11,HHO,mmecHost[11],20,0,20,1.711230354613125E9,2.0E9,4.312442075026528E10,1.0E11,2377.485152168147,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7527.433,2614.519,274.2732748829439,1,0.0
12,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530.0,2605.0,7967.868284553906,0,0.0
13,HHO,mmecHost[3],20,0,20,1.7236054335294268E9,2.0E9,8.74053272357049E10,1.0E11,2546.9921182296985,3000.0,1000000.0,6515.347855697703,7418.983839014224,7522.119,2631.028,4892.65871008291,1,0.0
14,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.223,2618.278,7968.651851537561,0,0.0
15,HHO,mmecHost[2],20,0,20,1.3032713644807808E9,2.0E9,5.8406247982882996E10,1.0E11,1321.1567276447915,3000.0,1000000.0,5236.30028550732,7167.692208768915,7529.867,2606.956,5104.974342717563,1,0.0
16,HHO,mmecHost[8],20,0,20,1.243060475591448E9,2.0E9,7.035440750380852E10,1.0E11,2567.0681253159596,3000.0,1000000.0,5821.80582306546,7488.360208027685,7520.908,2634.788,5142.383823306311,1,0.0
17,HHO,mmecHost[13],20,0,20,1.5605143939919279E9,2.0E9,7.711241997533965E10,1.0E11,2661.4104211143836,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7525.012,2622.039,7978.855680668283,1,0.0
18,HHO,mmecHost[11],20,0,20,1.3783635462346616E9,2.0E9,6.961253301411382E10,1.0E11,1915.0119737425973,3000.0,1000000.0,7430.970528422775,2871.2695031976136,7528.971,2609.741,279.2870394668228,1,0.0
19,HHO,mmecHost[6],20,0,20,8.676305177908534E8,2.0E9,6.280363256723895E10,1.0E11,1518.4796056470366,3000.0,1000000.0,9950.155382835163,6874.901660201538,7519.669,2638.541,4884.05729905479,1,0.0
20,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7523.8,2625.803,7968.839804815316,0,0.0
21,HHO,mmecHost[19],20,0,20,1.1796225710371416E9,2.0E9,6.3788496275588104E10,1.0E11,2015.2293388440473,3000.0,1000000.0,7322.337799259497,4970.367314953862,7527.774,2613.459,2365.844635151122,0,0.0
22,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518.412,2642.294,7969.2055177526945,0,0.0
23,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522.592,2629.558,7968.937549876269,0,0.0
24,HHO,mmecHost[8],20,0,20,1.7213931549767945E9,2.0E9,2.892651913291494E10,1.0E11,2224.2328238279397,3000.0,1000000.0,5821.80582306546,7488.360208027685,7526.559,2617.233,5160.820058000085,1,0.0
25,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530.0,2606.0,7968.195278731565,0,0.0
26,HHO,mmecHost[5],20,0,20,1.6805678603609092E9,2.0E9,8.59399077017185E10,1.0E11,1490.521682927122,3000.0,1000000.0,6240.579139362918,8500.636257132912,7517.157,2646.04,5992.157238282675,1,0.0
27,HHO,mmecHost[7],20,0,20,1.5740128679019086E9,2.0E9,5.273721506356721E10,1.0E11,2647.4213710668027,3000.0,1000000.0,7362.043088190569,7623.132275419912,7521.384,2633.31,4992.365758480944,0,0.0
28,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7525.348,2620.996,7968.719003272735,0,0.0
29,HHO,mmecHost[5],20,0,20,1.7930022410544217E9,2.0E9,7.763468207380086E10,1.0E11,1952.6155899087341,3000.0,1000000.0,6240.579139362918,8500.636257132912,7529.308,2608.694,6031.235830045732,0,0.0
30,HHO,mmecHost[5],20,0,20,1.202861082454712E9,2.0E9,4.251769434161944E10,1.0E11,1791.039755260949,3000.0,1000000.0,6240.579139362918,8500.636257132912,7515.9,2649.79,5988.225548706588,1,0.0
31,HHO,mmecHost[4],20,0,20,1.2149857454888246E9,2.0E9,7.729571325208623E10,1.0E11,2469.687561863145,3000.0,1000000.0,5971.305173777478,5368.592267020873,7520.161,2637.074,3140.0870073124033,0,0.0
32,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7524.142,2624.742,7968.813174038402,0,0.0
33,HHO,mmecHost[17],20,0,20,1.1075868174273794E9,2.0E9,8.30653844957974E10,1.0E11,2621.1172871930867,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7528.151,2612.287,1568.796834396306,0,0.0
34,HHO,mmecHost[20],20,0,20,1.3202898353061147E9,2.0E9,8.405346672209883E10,1.0E11,2537.399098553679,3000.0,1000000.0,4668.295921547615,8567.03294759933,7514.648,2653.528,6562.8698691800955,1,0.0
35,HHO,mmecHost[12],20,0,20,7.828316393254462E8,2.0E9,6.608527423764714E10,1.0E11,2047.1080522418463,3000.0,1000000.0,6378.35545999808,5663.04677388038,7518.906,2640.818,3230.2820768423885,0,0.0
36,HHO,mmecHost[14],20,0,20,1.0126359989816738E9,2.0E9,5.106269914200948E10,1.0E11,2260.542635442009,3000.0,1000000.0,9397.062908458529,6086.927600432497,7522.938,2628.482,3933.5976082532366,0,0.0
37,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.938,2616.055,7968.597079716667,0,0.0
38,HHO,mmecHost[3],20,0,20,1.3580985151811938E9,2.0E9,7.775521710004681E10,1.0E11,2142.818598749553,3000.0,1000000.0,6515.347855697703,7418.983839014224,7530.0,2605.0,4919.75196287652,0,0.0
39,HHO,mmecHost[14],20,0,20,8.409905616962241E8,2.0E9,5.156061512776501E10,1.0E11,1777.2561005649486,3000.0,1000000.0,9397.062908458529,6086.927600432497,7513.395,2657.266,3912.899625959976,1,0.0
40,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.65,2644.567,7969.2406250526155,0,0.0
41,HHO,mmecHost[4],20,0,20,1.2170025317101474E9,2.0E9,4.686972531158342E10,1.0E11,1262.5341898065064,3000.0,1000000.0,5971.305173777478,5368.592267020873,7521.726,2632.248,3145.0571832706833,0,0.0
42,HHO,mmecHost[3],20,0,20,1.7960968681629653E9,2.0E9,4.9750790963753845E10,1.0E11,1886.9120151878762,3000.0,1000000.0,6515.347855697703,7418.983839014224,7525.726,2619.82,4904.369230409298,0,0.0
43,HHO,mmecHost[13],20,0,20,1.0266217892813951E9,2.0E9,6.538152162284481E10,1.0E11,2667.6952341734864,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7529.582,2607.842,7992.562447572195,0,0.0
44,HHO,mmecHost[1],20,0,20,9.055914182325815E8,2.0E9,4.196673004416997E10,1.0E11,2637.3544214794993,3000.0,1000000.0,2924.108237733241,8129.87407049067,7512.141,2661.012,7138.522044070792,1,0.0
45,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7516.398,2648.305,7969.300989887946,0,0.0
46,HHO,mmecHost[12],20,0,20,6.821936497022065E8,2.0E9,4.008684583700928E10,1.0E11,889.116158039622,3000.0,1000000.0,6378.35545999808,5663.04677388038,7520.516,2636.007,3235.351679770108,0,0.0
47,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7524.516,2623.582,7968.784320395426,0,0.0
48,HHO,mmecHost[16],20,0,20,1.0807897401907015E9,2.0E9,8.887367751092593E10,1.0E11,2252.132621368979,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7528.534,2611.097,7388.321103084233,0,0.0
49,HHO,mmecHost[10],20,0,20,1.176959520174189E9,2.0E9,8.332413465859613E10,1.0E11,1290.7465176436838,3000.0,1000000.0,8194.854514066516,6101.282306905374,7510.882,2664.767,3503.920069663891,0,0.0
50,HHO,mmecHost[18],20,0,20,7.098654288886193E8,2.0E9,8.012798466005946E10,1.0E11,859.7063396457016,3000.0,1000000.0,7959.191027532675,4678.849139000387,7515.141,2652.057,2074.8654900174943,0,0.0
51,HHO,mmecHost[16],20,0,20,1.4514266721542687E9,2.0E9,6.524195623136423E10,1.0E11,1926.0652289641264,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7519.262,2639.755,7365.309164463862,0,0.0
52,HHO,mmecHost[15],20,0,20,1.6696434322384899E9,2.0E9,8.639759089046558E10,1.0E11,1847.4808079029808,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7523.302,2627.351,1619.2689231733748,0,0.0
53,HHO,mmecHost[7],20,0,20,1.4423281392924345E9,2.0E9,7.982141689147302E10,1.0E11,1776.1494498597056,3000.0,1000000.0,7362.043088190569,7623.132275419912,7527.323,2614.86,5010.998766113145,0,0.0
54,HHO,mmecHost[6],20,0,20,1.698516290586767E9,2.0E9,6.971911409577438E10,1.0E11,1749.1086488455921,3000.0,1000000.0,9950.155382835163,6874.901660201538,7530.0,2605.0,4908.076228509279,0,0.0
55,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.629,2668.509,7969.659214842376,0,0.0
56,HHO,mmecHost[14],20,0,20,1.517353009663306E9,2.0E9,4.517233188578663E10,1.0E11,2010.0462478785516,3000.0,1000000.0,9397.062908458529,6086.927600432497,7513.88,2655.819,3913.934605313708,5,0.0
57,HHO,mmecHost[4],20,0,20,1.7919683261435487E9,2.0E9,4.943820910148774E10,1.0E11,2586.273735377154,3000.0,1000000.0,5971.305173777478,5368.592267020873,7518.004,2643.51,3133.42474316358,0,0.0
58,HHO,mmecHost[4],20,0,20,1.4561796873379123E9,2.0E9,7.172440381090437E10,1.0E11,2286.6765638287984,3000.0,1000000.0,5971.305173777478,5368.592267020873,7522.088,2631.123,3146.2144494599393,0,0.0
59,HHO,mmecHost[20],20,0,20,1.410460256259555E9,2.0E9,8.418817415907857E10,1.0E11,2097.5240474041793,3000.0,1000000.0,4668.295921547615,8567.03294759933,7526.117,2618.605,6599.313325204944,0,0.0
60,HHO,mmecHost[17],20,0,20,7.914988033617969E8,2.0E9,5.7334442928046524E10,1.0E11,2683.8987650760037,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7529.787,2607.204,1566.0187519792134,0,0.0
61,HHO,mmecHost[4],20,0,20,1.3441643323853912E9,2.0E9,7.496779825343752E10,1.0E11,2032.0770191838712,3000.0,1000000.0,5971.305173777478,5368.592267020873,7508.373,2672.258,3103.674593432665,0,0.0
62,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7512.627,2659.559,7969.492989871439,0,0.0
63,HHO,mmecHost[3],20,0,20,8.621010242798645E8,2.0E9,4.895674433582472E10,1.0E11,2363.7331440031044,3000.0,1000000.0,6515.347855697703,7418.983839014224,7516.749,2647.257,4875.672392396625,0,0.0
64,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.874,2634.896,7969.07915977072,0,0.0
65,HHO,mmecHost[8],20,0,20,1.739418173784323E9,2.0E9,7.167007853314542E10,1.0E11,2372.459198726139,3000.0,1000000.0,5821.80582306546,7488.360208027685,7524.909,2622.359,5155.436760140833,0,0.0
66,HHO,mmecHost[7],20,0,20,1.1476840251630187E9,2.0E9,8.902359882166359E10,1.0E11,2186.509588267925,3000.0,1000000.0,7362.043088190569,7623.132275419912,7528.826,2610.19,5015.715980432285,0,0.0
67,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7507.119,2675.999,7969.80591533834,0,0.0
68,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7511.374,2663.301,7969.561567895501,0,0.0
69,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.496,2650.998,7969.345677156939,0,0.0
70,HHO,mmecHost[4],20,0,20,1.768570844865264E9,2.0E9,4.7731143464058586E10,1.0E11,1611.9360407668983,3000.0,1000000.0,5971.305173777478,5368.592267020873,7519.63,2638.658,3138.4472067810534,0,0.0
71,HHO,mmecHost[6],20,0,20,1.184859023743925E9,2.0E9,2.77871657314924E10,1.0E11,2665.759971646087,3000.0,1000000.0,9950.155382835163,6874.901660201538,7523.696,2626.127,4892.830596875339,0,0.0
72,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7527.622,2613.93,7968.545853528359,0,0.0
73,HHO,mmecHost[20],20,0,20,8.910635256746919E8,2.0E9,4.4700727459450226E10,1.0E11,1790.5837365108916,3000.0,1000000.0,4668.295921547615,8567.03294759933,7530.0,2605.0,6613.258432942944,0,0.0
74,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7505.864,2679.748,7969.883545573297,0,0.0
75,HHO,mmecHost[16],20,0,20,1.2921706022667017E9,2.0E9,5.9225696556755745E10,1.0E11,2441.784245192877,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7510.119,2667.046,7343.176089959635,0,0.0
76,HHO,mmecHost[16],20,0,20,1.2098749954149313E9,2.0E9,6.960839054112665E10,1.0E11,1474.0214753505138,3000.0,1000000.0,1260.4555861242661,6522.424360345191,7514.24,2654.745,7353.146478187093,0,0.0
77,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518.379,2642.392,7969.2068783100995,0,0.0
78,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522.489,2629.877,7968.945588360482,0,0.0
79,HHO,mmecHost[2],20,0,20,1.7041396680612285E9,2.0E9,8.607044763268408E10,1.0E11,2049.396599858137,3000.0,1000000.0,5236.30028550732,7167.692208768915,7526.414,2617.685,5093.8380839163465,0,0.0
80,HHO,mmecHost[3],20,0,20,1.3890669500437584E9,2.0E9,6.302002320254638E10,1.0E11,2248.426553214066,3000.0,1000000.0,6515.347855697703,7418.983839014224,7529.992,2606.569,4918.215054502114,0,0.0
81,HHO,mmecHost[3],20,0,20,8.972340534258225E8,2.0E9,4.191286806694804E10,1.0E11,2030.9531964223013,3000.0,1000000.0,6515.347855697703,7418.983839014224,7504.52,2683.453,4837.738506608058,0,0.0
82,HHO,mmecHost[3],20,0,20,1.408250736256878E9,2.0E9,7.647556011440456E10,1.0E11,2311.998987579776,3000.0,1000000.0,6515.347855697703,7418.983839014224,7508.868,2670.778,4851.035040770498,0,0.0
83,HHO,mmecHost[5],20,0,20,9.759480453169893E8,2.0E9,8.79482298608854E10,1.0E11,2463.92257084254,3000.0,1000000.0,6240.579139362918,8500.636257132912,7512.989,2658.481,5979.114056605059,0,0.0
84,HHO,mmecHost[3],20,0,20,1.540393402383262E9,2.0E9,8.25337680416651E10,1.0E11,907.4671839006141,3000.0,1000000.0,6515.347855697703,7418.983839014224,7517.122,2646.143,4876.839254143466,0,0.0
85,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.279,2633.638,7969.0455457906,0,0.0
86,HHO,mmecHost[4],20,0,20,1.730954764723808E9,2.0E9,5.664952148231935E10,1.0E11,2074.210044562123,3000.0,1000000.0,5971.305173777478,5368.592267020873,7525.202,2621.45,3156.166342542327,0,0.0
87,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529.228,2608.941,7968.4281647929165,0,0.0
88,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7503.094,2687.115,7969.755742559555,0,0.0
89,HHO,mmecHost[1],20,0,20,9.125840382503363E8,2.0E9,7.4199398727535E10,1.0E11,2367.485666703182,3000.0,1000000.0,2924.108237733241,8129.87407049067,7507.614,2674.522,7125.264295851729,0,0.0
90,HHO,mmecHost[13],20,0,20,7.64186285056478E8,2.0E9,6.842400625965502E10,1.0E11,1985.0773050260505,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7511.729,2662.24,7939.840975510436,0,0.0
91,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.864,2649.898,7969.326889825765,0,0.0
92,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.05,2637.404,7969.131186127883,0,0.0
93,HHO,mmecHost[19],20,0,20,1.7676396451080801E9,2.0E9,5.599004344973753E10,1.0E11,1762.0935206536014,3000.0,1000000.0,7322.337799259497,4970.367314953862,7523.987,2625.224,2353.7968408152965,0,0.0
94,HHO,mmecHost[19],20,0,20,1.3763677102034671E9,2.0E9,6.53823844636299E10,1.0E11,1741.498703445884,3000.0,1000000.0,7322.337799259497,4970.367314953862,7528.056,2612.583,2366.7418224129055,0,0.0
95,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7501.656,2690.808,7969.648074739562,0,0.0
96,HHO,mmecHost[13],20,0,20,1.0268378998053287E9,2.0E9,3.614849076145676E10,1.0E11,842.0192333156723,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7506.36,2678.268,7924.2472589011395,0,0.0
97,HHO,mmecHost[2],20,0,20,1.5984185923936582E9,2.0E9,8.846670574272797E10,1.0E11,2269.4522903465504,3000.0,1000000.0,5236.30028550732,7167.692208768915,7510.474,2665.985,5043.533867951266,0,0.0
98,HHO,mmecHost[6],20,0,20,1.6816930720104604E9,2.0E9,7.20135124117799E10,1.0E11,2142.4384034751283,3000.0,1000000.0,9950.155382835163,6874.901660201538,7514.61,2653.641,4873.4918562787,0,0.0
99,HHO,mmecHost[14],20,0,20,1.0380583125368555E9,2.0E9,7.530707539592798E10,1.0E11,1583.7239496271902,3000.0,1000000.0,9397.062908458529,6086.927600432497,7518.792,2641.158,3924.440054941132,0,0.0
100,HHO,mmecHost[9],20,0,20,9.823348383349477E8,2.0E9,5.2113324628867516E10,1.0E11,2288.792641151123,3000.0,1000000.0,9302.1,5362.2699999999995,7522.777,2628.983,3261.41812141559,0,0.0
101,HHO,mmecHost[15],20,0,20,5.0824714146998763E8,2.0E9,3.2913825113728935E10,1.0E11,1758.4491956117688,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7526.844,2616.347,1626.293397445263,0,0.0
102,HHO,mmecHost[1],20,0,20,9.258878348624531E8,2.0E9,6.205824161255743E10,1.0E11,990.4175880033339,3000.0,1000000.0,2924.108237733241,8129.87407049067,7530.0,2606.0,7192.1779505484965,0,0.0
103,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.219,2694.495,7969.541288743411,0,0.0
104,HHO,mmecHost[6],20,0,20,1.559793317661797E9,2.0E9,7.729253575759723E10,1.0E11,1974.3250325038348,3000.0,1000000.0,9950.155382835163,6874.901660201538,7505.087,2681.998,4853.740876939313,0,0.0
105,HHO,mmecHost[11],20,0,20,1.5998956944772859E9,2.0E9,8.042187584009648E10,1.0E11,2632.632472049694,3000.0,0.004043698361,7430.970528422775,2871.2695031976136,7509.222,2669.724,216.20333638309208,0,0.0
106,HHO,mmecHost[9],20,0,20,1.214936353216806E9,2.0E9,7.595140021221503E10,1.0E11,2153.8880742216193,3000.0,1000000.0,9302.1,5362.2699999999995,7513.356,2657.385,3242.8394904405923,0,0.0
107,HHO,mmecHost[7],20,0,20,1.328731905745277E9,2.0E9,8.625746897139621E10,1.0E11,1951.1475665852154,3000.0,1000000.0,7362.043088190569,7623.132275419912,7517.542,2644.889,4980.671241995147,0,0.0
108,HHO,mmecHost[3],20,0,20,9.16992199987873E8,2.0E9,5.061950361903258E10,1.0E11,2658.433459451656,3000.0,1000000.0,6515.347855697703,7418.983839014224,7521.571,2632.729,4890.881352079263,0,0.0
109,HHO,mmecHost[6],20,0,20,1.7631901242835827E9,2.0E9,8.62689902151973E10,1.0E11,2548.4046494841236,3000.0,1000000.0,9950.155382835163,6874.901660201538,7525.639,2620.092,4897.109855331042,0,0.0
110,HHO,mmecHost[2],20,0,20,1.6026179742598255E9,2.0E9,4.8187795988955986E10,1.0E11,2129.5515033083166,3000.0,1000000.0,5236.30028550732,7167.692208768915,7529.57,2607.88,5104.0154155965665,0,0.0
111,HHO,mmecHost[8],20,0,20,1.461734678534906E9,2.0E9,6.0195437226388596E10,1.0E11,2003.2184225551252,3000.0,1000000.0,5821.80582306546,7488.360208027685,7498.785,2698.176,5075.2461917339415,0,0.0
112,HHO,mmecHost[8],20,0,20,1.4306287985991557E9,2.0E9,7.40290550389527E10,1.0E11,1809.3196133390798,3000.0,1000000.0,5821.80582306546,7488.360208027685,7503.653,2685.68,5088.6488488736895,0,0.0
113,HHO,mmecHost[15],20,0,20,4.952188722607138E8,2.0E9,4.3141889463052185E10,1.0E11,2344.765357814016,3000.0,1000000.0,8449.754782946495,3955.4011069333774,7507.966,2673.472,1590.6942971189799,0,0.0
114,HHO,mmecHost[4],20,0,20,1.1803246733468468E9,2.0E9,4.410348016889868E10,1.0E11,992.7262760234673,3000.0,1000000.0,5971.305173777478,5368.592267020873,7512.1,2661.134,3115.185221487442,0,0.0
115,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7516.279,2648.658,7969.306068084285,0,0.0
116,HHO,mmecHost[13],20,0,20,1.0007125947044437E9,2.0E9,5.22701423261379E10,1.0E11,1068.818091757869,3000.0,1000000.0,2282.0106838727456,8636.444637469127,7520.361,2636.476,7964.91918886084,0,0.0
117,HHO,mmecHost[20],20,0,20,1.3212291269420035E9,2.0E9,7.020389281428706E10,1.0E11,2227.0715257931824,3000.0,1000000.0,4668.295921547615,8567.03294759933,7524.425,2623.863,6593.841243071378,0,0.0
118,HHO,mmecHost[7],20,0,20,8.70913545626695E8,2.0E9,4.2458883469745964E10,1.0E11,1725.1809757198357,3000.0,1000000.0,7362.043088190569,7623.132275419912,7528.553,2611.037,5014.860376981335,0,0.0
119,HHO,mmecHost[17],20,0,20,1.1580626452227335E9,2.0E9,7.19137599557717E10,1.0E11,2670.706161054729,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7497.352,2701.856,1621.7480328094193,0,0.0
120,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7502.222,2689.353,7969.689736488679,0,0.0
121,HHO,mmecHost[9],20,0,20,1.2693839216184645E9,2.0E9,7.107468586711432E10,1.0E11,1935.5223319864715,3000.0,1000000.0,9302.1,5362.2699999999995,7506.709,2677.226,3229.998471333539,0,0.0
122,HHO,mmecHost[1],20,0,20,1.2825973213113987E9,2.0E9,6.393569401376874E10,1.0E11,1955.4024223147296,3000.0,1000000.0,2924.108237733241,8129.87407049067,7510.842,2664.887,7134.71865503805,0,0.0
123,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.025,2652.403,7969.369010469649,0,0.0
124,HHO,mmecHost[14],20,0,20,1.5555639605231876E9,2.0E9,6.998211907681271E10,1.0E11,2532.5139018425384,3000.0,1000000.0,9397.062908458529,6086.927600432497,7519.103,2640.229,3925.1069616000145,0,0.0
125,HHO,mmecHost[2],20,0,20,8.571660912867872E8,2.0E9,6.547705266937221E10,1.0E11,2208.293318134168,3000.0,1000000.0,5236.30028550732,7167.692208768915,7523.215,2627.623,5083.523121986831,0,0.0
126,HHO,mmecHost[1],20,0,20,1.7489083488360043E9,2.0E9,5.6620845913352516E10,1.0E11,1521.1761081275486,3000.0,1000000.0,2924.108237733241,8129.87407049067,7527.335,2614.821,7183.697306761851,0,0.0
127,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530.0,2605.0,7967.868284553906,0,0.0
128,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7495.915,2705.543,7969.234882476109,0,0.0
129,HHO,mmecHost[9],20,0,20,1.0131775331150401E9,2.0E9,7.941778191288098E10,1.0E11,2266.9354043794506,3000.0,1000000.0,9302.1,5362.2699999999995,7500.788,2693.036,3220.1762479870567,0,0.0
130,HHO,mmecHost[2],20,0,20,1.563785520110718E9,2.0E9,4.6219764588235435E10,1.0E11,2214.961730960032,3000.0,1000000.0,5236.30028550732,7167.692208768915,7505.452,2680.978,5027.887617534221,0,0.0
131,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.589,2668.627,7969.661035078593,0,0.0
132,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7513.772,2656.143,7969.433185894277,0,0.0
133,HHO,mmecHost[2],20,0,20,1.7757706284457557E9,2.0E9,7.30208222290935E10,1.0E11,2470.3431288838387,3000.0,1000000.0,5236.30028550732,7167.692208768915,7517.85,2643.971,5066.509910615721,0,0.0
134,HHO,mmecHost[17],20,0,20,1.5924696002768183E9,2.0E9,7.146809296544388E10,1.0E11,1814.6820634968192,3000.0,1000000.0,9053.012569986427,2243.6127535568858,7522.005,2631.382,1579.350869136686,0,0.0
135,HHO,mecHost_null,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.122,2618.59,7968.658980467417,0,0.0
